id,error_tag,confidence,check,rationale,proposed_fix,fix_verb,fix_arg,evidence,route,reaction_flag,reaction_note
dgdg1829Z12Z1617Z_h,missing_annotations,low,annotation_completeness,"missing 4/4 core cross-references (kegg.compound,chebi,metacyc.compound,inchikey) and no cross-reference outside the namespaces a reconstruction pipeline mints for itself",no reference values available,"","","",annotation,"",""
pme18111z1835z9z12z_c,missing_annotations,low,annotation_completeness,"missing 4/4 core cross-references (kegg.compound,chebi,metacyc.compound,inchikey) and no cross-reference outside the namespaces a reconstruction pipeline mints for itself",no reference values available,"","","",annotation,"",""
pg1829Z12Z160_h,missing_annotations,low,annotation_completeness,"missing 4/4 core cross-references (kegg.compound,chebi,metacyc.compound,inchikey) and no cross-reference outside the namespaces a reconstruction pipeline mints for itself",no reference values available,"","","",annotation,"",""
mgdg1819Z1637Z10Z13Z_h,missing_annotations,low,annotation_completeness,"missing 4/4 core cross-references (kegg.compound,chebi,metacyc.compound,inchikey) and no cross-reference outside the namespaces a reconstruction pipeline mints for itself",no reference values available,"","","",annotation,"",""
mgdg1829Z12Z160_h,missing_annotations,low,annotation_completeness,"missing 4/4 core cross-references (kegg.compound,chebi,metacyc.compound,inchikey) and no cross-reference outside the namespaces a reconstruction pipeline mints for itself",no reference values available,"","","",annotation,"",""
asqdpa1839Z12Z15Z160_c,missing_annotations,low,annotation_completeness,"missing 4/4 core cross-references (kegg.compound,chebi,metacyc.compound,inchikey) and no cross-reference outside the namespaces a reconstruction pipeline mints for itself",no reference values available,"","","",annotation,"",""
tag1801819Z1845Z9Z12Z15Z_c,missing_annotations,low,annotation_completeness,"missing 4/4 core cross-references (kegg.compound,chebi,metacyc.compound,inchikey) and no cross-reference outside the namespaces a reconstruction pipeline mints for itself",no reference values available,"","","",annotation,"",""
dgts1819Z1829Z12Z_c,missing_annotations,low,annotation_completeness,"missing 4/4 core cross-references (kegg.compound,chebi,metacyc.compound,inchikey) and no cross-reference outside the namespaces a reconstruction pipeline mints for itself",no reference values available,"","","",annotation,"",""
dgdg1829Z12Z1637Z10Z13Z_h,missing_annotations,low,annotation_completeness,"missing 4/4 core cross-references (kegg.compound,chebi,metacyc.compound,inchikey) and no cross-reference outside the namespaces a reconstruction pipeline mints for itself",no reference values available,"","","",annotation,"",""
12dgr1819Z1619Z_c,missing_annotations,low,annotation_completeness,"missing 4/4 core cross-references (kegg.compound,chebi,metacyc.compound,inchikey) and no cross-reference outside the namespaces a reconstruction pipeline mints for itself",no reference values available,"","","",annotation,"",""
pme1801835z9z12z_c,missing_annotations,low,annotation_completeness,"missing 4/4 core cross-references (kegg.compound,chebi,metacyc.compound,inchikey) and no cross-reference outside the namespaces a reconstruction pipeline mints for itself",no reference values available,"","","",annotation,"",""
pdme1819z1829z12z_c,missing_annotations,low,annotation_completeness,"missing 4/4 core cross-references (kegg.compound,chebi,metacyc.compound,inchikey) and no cross-reference outside the namespaces a reconstruction pipeline mints for itself",no reference values available,"","","",annotation,"",""
pme18111z1819z_c,missing_annotations,low,annotation_completeness,"missing 4/4 core cross-references (kegg.compound,chebi,metacyc.compound,inchikey) and no cross-reference outside the namespaces a reconstruction pipeline mints for itself",no reference values available,"","","",annotation,"",""
pme1819z1835z9z12z_c,missing_annotations,low,annotation_completeness,"missing 4/4 core cross-references (kegg.compound,chebi,metacyc.compound,inchikey) and no cross-reference outside the namespaces a reconstruction pipeline mints for itself",no reference values available,"","","",annotation,"",""
cdp12dgr1819Z160_h,missing_annotations,low,annotation_completeness,"missing 4/4 core cross-references (kegg.compound,chebi,metacyc.compound,inchikey) and no cross-reference outside the namespaces a reconstruction pipeline mints for itself",no reference values available,"","","",annotation,"",""
pme1801819z_c,missing_annotations,low,annotation_completeness,"missing 4/4 core cross-references (kegg.compound,chebi,metacyc.compound,inchikey) and no cross-reference outside the namespaces a reconstruction pipeline mints for itself",no reference values available,"","","",annotation,"",""
photon298_c,missing_annotations,low,annotation_completeness,"missing 4/4 core cross-references (kegg.compound,chebi,metacyc.compound,inchikey) and no cross-reference outside the namespaces a reconstruction pipeline mints for itself",no reference values available,"","","",annotation,"",""
pdme1801845z9z12z15z_c,missing_annotations,low,annotation_completeness,"missing 4/4 core cross-references (kegg.compound,chebi,metacyc.compound,inchikey) and no cross-reference outside the namespaces a reconstruction pipeline mints for itself",no reference values available,"","","",annotation,"",""
sqdg1829Z12Z160_h,missing_annotations,low,annotation_completeness,"missing 4/4 core cross-references (kegg.compound,chebi,metacyc.compound,inchikey) and no cross-reference outside the namespaces a reconstruction pipeline mints for itself",no reference values available,"","","",annotation,"",""
pme18111z1829z12z_c,missing_annotations,low,annotation_completeness,"missing 4/4 core cross-references (kegg.compound,chebi,metacyc.compound,inchikey) and no cross-reference outside the namespaces a reconstruction pipeline mints for itself",no reference values available,"","","",annotation,"",""
pe1801829Z12Z_c,missing_annotations,low,annotation_completeness,"missing 4/4 core cross-references (kegg.compound,chebi,metacyc.compound,inchikey) and no cross-reference outside the namespaces a reconstruction pipeline mints for itself",no reference values available,"","","",annotation,"",""
12dgr18111Z160_c,missing_annotations,low,annotation_completeness,"missing 4/4 core cross-references (kegg.compound,chebi,metacyc.compound,inchikey) and no cross-reference outside the namespaces a reconstruction pipeline mints for itself",no reference values available,"","","",annotation,"",""
dgdg1829Z12Z1619Z_h,missing_annotations,low,annotation_completeness,"missing 4/4 core cross-references (kegg.compound,chebi,metacyc.compound,inchikey) and no cross-reference outside the namespaces a reconstruction pipeline mints for itself",no reference values available,"","","",annotation,"",""
mgdg1829Z12Z1637Z10Z13Z_h,missing_annotations,low,annotation_completeness,"missing 4/4 core cross-references (kegg.compound,chebi,metacyc.compound,inchikey) and no cross-reference outside the namespaces a reconstruction pipeline mints for itself",no reference values available,"","","",annotation,"",""
photon673_u,missing_annotations,low,annotation_completeness,"missing 4/4 core cross-references (kegg.compound,chebi,metacyc.compound,inchikey) and no cross-reference outside the namespaces a reconstruction pipeline mints for itself",no reference values available,"","","",annotation,"",""
mgdg1819Z1619Z_h,missing_annotations,low,annotation_completeness,"missing 4/4 core cross-references (kegg.compound,chebi,metacyc.compound,inchikey) and no cross-reference outside the namespaces a reconstruction pipeline mints for itself",no reference values available,"","","",annotation,"",""
mgdg1839Z12Z15Z1637Z10Z13Z_h,missing_annotations,low,annotation_completeness,"missing 4/4 core cross-references (kegg.compound,chebi,metacyc.compound,inchikey) and no cross-reference outside the namespaces a reconstruction pipeline mints for itself",no reference values available,"","","",annotation,"",""
pdme1801835z9z12z_c,missing_annotations,low,annotation_completeness,"missing 4/4 core cross-references (kegg.compound,chebi,metacyc.compound,inchikey) and no cross-reference outside the namespaces a reconstruction pipeline mints for itself",no reference values available,"","","",annotation,"",""
pg1819Z1613E_h,missing_annotations,low,annotation_completeness,"missing 4/4 core cross-references (kegg.compound,chebi,metacyc.compound,inchikey) and no cross-reference outside the namespaces a reconstruction pipeline mints for itself",no reference values available,"","","",annotation,"",""
cdp12dgr18111Z160_h,missing_annotations,low,annotation_completeness,"missing 4/4 core cross-references (kegg.compound,chebi,metacyc.compound,inchikey) and no cross-reference outside the namespaces a reconstruction pipeline mints for itself",no reference values available,"","","",annotation,"",""
pe1801845Z9Z12Z15Z_e,missing_annotations,low,annotation_completeness,"missing 4/4 core cross-references (kegg.compound,chebi,metacyc.compound,inchikey) and no cross-reference outside the namespaces a reconstruction pipeline mints for itself",no reference values available,"","","",annotation,"",""
pail18111Z160_e,missing_annotations,low,annotation_completeness,"missing 4/4 core cross-references (kegg.compound,chebi,metacyc.compound,inchikey) and no cross-reference outside the namespaces a reconstruction pipeline mints for itself",no reference values available,"","","",annotation,"",""
pe1819Z1835Z9Z12Z_c,missing_annotations,low,annotation_completeness,"missing 4/4 core cross-references (kegg.compound,chebi,metacyc.compound,inchikey) and no cross-reference outside the namespaces a reconstruction pipeline mints for itself",no reference values available,"","","",annotation,"",""
dgts1829Z12Z1819Z_c,missing_annotations,low,annotation_completeness,"missing 4/4 core cross-references (kegg.compound,chebi,metacyc.compound,inchikey) and no cross-reference outside the namespaces a reconstruction pipeline mints for itself",no reference values available,"","","",annotation,"",""
pacoa_c,missing_annotations,low,annotation_completeness,"missing 4/4 core cross-references (kegg.compound,chebi,metacyc.compound,inchikey) and no cross-reference outside the namespaces a reconstruction pipeline mints for itself",no reference values available,"","","",annotation,"",""
dgts1819Z1835Z9Z12Z_c,missing_annotations,low,annotation_completeness,"missing 4/4 core cross-references (kegg.compound,chebi,metacyc.compound,inchikey) and no cross-reference outside the namespaces a reconstruction pipeline mints for itself",no reference values available,"","","",annotation,"",""
pgp18111Z160_c,missing_annotations,low,annotation_completeness,"missing 4/4 core cross-references (kegg.compound,chebi,metacyc.compound,inchikey) and no cross-reference outside the namespaces a reconstruction pipeline mints for itself",no reference values available,"","","",annotation,"",""
pchol18111z1835z9z12z_c,missing_annotations,low,annotation_completeness,"missing 4/4 core cross-references (kegg.compound,chebi,metacyc.compound,inchikey) and no cross-reference outside the namespaces a reconstruction pipeline mints for itself",no reference values available,"","","",annotation,"",""
pgp18111Z160_h,missing_annotations,low,annotation_completeness,"missing 4/4 core cross-references (kegg.compound,chebi,metacyc.compound,inchikey) and no cross-reference outside the namespaces a reconstruction pipeline mints for itself",no reference values available,"","","",annotation,"",""
pa1819Z1819Z_h,missing_annotations,low,annotation_completeness,"missing 4/4 core cross-references (kegg.compound,chebi,metacyc.compound,inchikey) and no cross-reference outside the namespaces a reconstruction pipeline mints for itself",no reference values available,"","","",annotation,"",""
pa1819Z18111Z_h,missing_annotations,low,annotation_completeness,"missing 4/4 core cross-references (kegg.compound,chebi,metacyc.compound,inchikey) and no cross-reference outside the namespaces a reconstruction pipeline mints for itself",no reference values available,"","","",annotation,"",""
pdme1819z1845z9z12z15z_c,missing_annotations,low,annotation_completeness,"missing 4/4 core cross-references (kegg.compound,chebi,metacyc.compound,inchikey) and no cross-reference outside the namespaces a reconstruction pipeline mints for itself",no reference values available,"","","",annotation,"",""
pdme18111z1835z9z12z_c,missing_annotations,low,annotation_completeness,"missing 4/4 core cross-references (kegg.compound,chebi,metacyc.compound,inchikey) and no cross-reference outside the namespaces a reconstruction pipeline mints for itself",no reference values available,"","","",annotation,"",""
dgts1819Z1845Z9Z12Z15Z_c,missing_annotations,low,annotation_completeness,"missing 4/4 core cross-references (kegg.compound,chebi,metacyc.compound,inchikey) and no cross-reference outside the namespaces a reconstruction pipeline mints for itself",no reference values available,"","","",annotation,"",""
pe18111Z1845Z9Z12Z15Z_c,missing_annotations,low,annotation_completeness,"missing 4/4 core cross-references (kegg.compound,chebi,metacyc.compound,inchikey) and no cross-reference outside the namespaces a reconstruction pipeline mints for itself",no reference values available,"","","",annotation,"",""
pchol1819z1829z12z_c,missing_annotations,low,annotation_completeness,"missing 4/4 core cross-references (kegg.compound,chebi,metacyc.compound,inchikey) and no cross-reference outside the namespaces a reconstruction pipeline mints for itself",no reference values available,"","","",annotation,"",""
pme1801829z12z_c,missing_annotations,low,annotation_completeness,"missing 4/4 core cross-references (kegg.compound,chebi,metacyc.compound,inchikey) and no cross-reference outside the namespaces a reconstruction pipeline mints for itself",no reference values available,"","","",annotation,"",""
mgdg1819Z1627Z10Z_h,missing_annotations,low,annotation_completeness,"missing 4/4 core cross-references (kegg.compound,chebi,metacyc.compound,inchikey) and no cross-reference outside the namespaces a reconstruction pipeline mints for itself",no reference values available,"","","",annotation,"",""
dgts1839Z12Z15Z1819Z_c,missing_annotations,low,annotation_completeness,"missing 4/4 core cross-references (kegg.compound,chebi,metacyc.compound,inchikey) and no cross-reference outside the namespaces a reconstruction pipeline mints for itself",no reference values available,"","","",annotation,"",""
pg1839Z12Z15Z1613E_h,missing_annotations,low,annotation_completeness,"missing 4/4 core cross-references (kegg.compound,chebi,metacyc.compound,inchikey) and no cross-reference outside the namespaces a reconstruction pipeline mints for itself",no reference values available,"","","",annotation,"",""
pa1819Z1619Z_h,missing_annotations,low,annotation_completeness,"missing 4/4 core cross-references (kegg.compound,chebi,metacyc.compound,inchikey) and no cross-reference outside the namespaces a reconstruction pipeline mints for itself",no reference values available,"","","",annotation,"",""
pchol1801845z9z12z15z_c,missing_annotations,low,annotation_completeness,"missing 4/4 core cross-references (kegg.compound,chebi,metacyc.compound,inchikey) and no cross-reference outside the namespaces a reconstruction pipeline mints for itself",no reference values available,"","","",annotation,"",""
pe1819Z1835Z9Z12Z_e,missing_annotations,low,annotation_completeness,"missing 4/4 core cross-references (kegg.compound,chebi,metacyc.compound,inchikey) and no cross-reference outside the namespaces a reconstruction pipeline mints for itself",no reference values available,"","","",annotation,"",""
photon646_h,missing_annotations,low,annotation_completeness,"missing 4/4 core cross-references (kegg.compound,chebi,metacyc.compound,inchikey) and no cross-reference outside the namespaces a reconstruction pipeline mints for itself",no reference values available,"","","",annotation,"",""
etfox_m,missing_annotations,low,annotation_completeness,"missing 4/4 core cross-references (kegg.compound,chebi,metacyc.compound,inchikey) and no cross-reference outside the namespaces a reconstruction pipeline mints for itself",no reference values available,"","","",annotation,"",""
pe1801819Z_e,missing_annotations,low,annotation_completeness,"missing 4/4 core cross-references (kegg.compound,chebi,metacyc.compound,inchikey) and no cross-reference outside the namespaces a reconstruction pipeline mints for itself",no reference values available,"","","",annotation,"",""
pa18111z18111z_h,missing_annotations,low,annotation_completeness,"missing 4/4 core cross-references (kegg.compound,chebi,metacyc.compound,inchikey) and no cross-reference outside the namespaces a reconstruction pipeline mints for itself",no reference values available,"","","",annotation,"",""
dgdg1829Z12Z1627Z10Z_h,missing_annotations,low,annotation_completeness,"missing 4/4 core cross-references (kegg.compound,chebi,metacyc.compound,inchikey) and no cross-reference outside the namespaces a reconstruction pipeline mints for itself",no reference values available,"","","",annotation,"",""
pe1829Z12Z1835Z9Z12Z_c,missing_annotations,low,annotation_completeness,"missing 4/4 core cross-references (kegg.compound,chebi,metacyc.compound,inchikey) and no cross-reference outside the namespaces a reconstruction pipeline mints for itself",no reference values available,"","","",annotation,"",""
pg1819Z160_c,missing_annotations,low,annotation_completeness,"missing 4/4 core cross-references (kegg.compound,chebi,metacyc.compound,inchikey) and no cross-reference outside the namespaces a reconstruction pipeline mints for itself",no reference values available,"","","",annotation,"",""
pgp1819Z160_e,missing_annotations,low,annotation_completeness,"missing 4/4 core cross-references (kegg.compound,chebi,metacyc.compound,inchikey) and no cross-reference outside the namespaces a reconstruction pipeline mints for itself",no reference values available,"","","",annotation,"",""
tag18111Z18111Z1835Z9Z12Z_c,missing_annotations,low,annotation_completeness,"missing 4/4 core cross-references (kegg.compound,chebi,metacyc.compound,inchikey) and no cross-reference outside the namespaces a reconstruction pipeline mints for itself",no reference values available,"","","",annotation,"",""
asqdpa1819Z160_c,missing_annotations,low,annotation_completeness,"missing 4/4 core cross-references (kegg.compound,chebi,metacyc.compound,inchikey) and no cross-reference outside the namespaces a reconstruction pipeline mints for itself",no reference values available,"","","",annotation,"",""
mgdg1839Z12Z15Z1644Z7Z10Z13Z_h,missing_annotations,low,annotation_completeness,"missing 4/4 core cross-references (kegg.compound,chebi,metacyc.compound,inchikey) and no cross-reference outside the namespaces a reconstruction pipeline mints for itself",no reference values available,"","","",annotation,"",""
mgdg1839Z12Z15Z160_h,missing_annotations,low,annotation_completeness,"missing 4/4 core cross-references (kegg.compound,chebi,metacyc.compound,inchikey) and no cross-reference outside the namespaces a reconstruction pipeline mints for itself",no reference values available,"","","",annotation,"",""
asqdca1829Z12Z160_c,missing_annotations,low,annotation_completeness,"missing 4/4 core cross-references (kegg.compound,chebi,metacyc.compound,inchikey) and no cross-reference outside the namespaces a reconstruction pipeline mints for itself",no reference values available,"","","",annotation,"",""
pg1819Z160_e,missing_annotations,low,annotation_completeness,"missing 4/4 core cross-references (kegg.compound,chebi,metacyc.compound,inchikey) and no cross-reference outside the namespaces a reconstruction pipeline mints for itself",no reference values available,"","","",annotation,"",""
tag16018111Z1845Z9Z12Z15Z_c,missing_annotations,low,annotation_completeness,"missing 4/4 core cross-references (kegg.compound,chebi,metacyc.compound,inchikey) and no cross-reference outside the namespaces a reconstruction pipeline mints for itself",no reference values available,"","","",annotation,"",""
tag1601819Z1835Z9Z12Z_c,missing_annotations,low,annotation_completeness,"missing 4/4 core cross-references (kegg.compound,chebi,metacyc.compound,inchikey) and no cross-reference outside the namespaces a reconstruction pipeline mints for itself",no reference values available,"","","",annotation,"",""
pe18111Z1835Z9Z12Z_c,missing_annotations,low,annotation_completeness,"missing 4/4 core cross-references (kegg.compound,chebi,metacyc.compound,inchikey) and no cross-reference outside the namespaces a reconstruction pipeline mints for itself",no reference values available,"","","",annotation,"",""
dgdg1819Z160_h,missing_annotations,low,annotation_completeness,"missing 4/4 core cross-references (kegg.compound,chebi,metacyc.compound,inchikey) and no cross-reference outside the namespaces a reconstruction pipeline mints for itself",no reference values available,"","","",annotation,"",""
pme1801845z9z12z15z_c,missing_annotations,low,annotation_completeness,"missing 4/4 core cross-references (kegg.compound,chebi,metacyc.compound,inchikey) and no cross-reference outside the namespaces a reconstruction pipeline mints for itself",no reference values available,"","","",annotation,"",""
pa1819Z160_c,missing_annotations,low,annotation_completeness,"missing 4/4 core cross-references (kegg.compound,chebi,metacyc.compound,inchikey) and no cross-reference outside the namespaces a reconstruction pipeline mints for itself",no reference values available,"","","",annotation,"",""
menlphnl_c,missing_annotations,low,annotation_completeness,"missing 4/4 core cross-references (kegg.compound,chebi,metacyc.compound,inchikey) and no cross-reference outside the namespaces a reconstruction pipeline mints for itself",no reference values available,"","","",annotation,"",""
pg18111Z160_h,missing_annotations,low,annotation_completeness,"missing 4/4 core cross-references (kegg.compound,chebi,metacyc.compound,inchikey) and no cross-reference outside the namespaces a reconstruction pipeline mints for itself",no reference values available,"","","",annotation,"",""
dgdg1839Z12Z15Z1627Z10Z_h,missing_annotations,low,annotation_completeness,"missing 4/4 core cross-references (kegg.compound,chebi,metacyc.compound,inchikey) and no cross-reference outside the namespaces a reconstruction pipeline mints for itself",no reference values available,"","","",annotation,"",""
tag1819Z1819Z1835Z9Z12Z_c,missing_annotations,low,annotation_completeness,"missing 4/4 core cross-references (kegg.compound,chebi,metacyc.compound,inchikey) and no cross-reference outside the namespaces a reconstruction pipeline mints for itself",no reference values available,"","","",annotation,"",""
dgts1839Z12Z15Z1845Z9Z12Z15Z_c,missing_annotations,low,annotation_completeness,"missing 4/4 core cross-references (kegg.compound,chebi,metacyc.compound,inchikey) and no cross-reference outside the namespaces a reconstruction pipeline mints for itself",no reference values available,"","","",annotation,"",""
octe9ACP_h,missing_annotations,low,annotation_completeness,"missing 4/4 core cross-references (kegg.compound,chebi,metacyc.compound,inchikey) and no cross-reference outside the namespaces a reconstruction pipeline mints for itself",no reference values available,"","","",annotation,"",""
mgdg1839Z12Z15Z1634Z7Z10Z_h,missing_annotations,low,annotation_completeness,"missing 4/4 core cross-references (kegg.compound,chebi,metacyc.compound,inchikey) and no cross-reference outside the namespaces a reconstruction pipeline mints for itself",no reference values available,"","","",annotation,"",""
pg1839Z12Z15Z160_h,missing_annotations,low,annotation_completeness,"missing 4/4 core cross-references (kegg.compound,chebi,metacyc.compound,inchikey) and no cross-reference outside the namespaces a reconstruction pipeline mints for itself",no reference values available,"","","",annotation,"",""
pe18111Z1845Z9Z12Z15Z_e,missing_annotations,low,annotation_completeness,"missing 4/4 core cross-references (kegg.compound,chebi,metacyc.compound,inchikey) and no cross-reference outside the namespaces a reconstruction pipeline mints for itself",no reference values available,"","","",annotation,"",""
dgdg1819Z1627Z10Z_h,missing_annotations,low,annotation_completeness,"missing 4/4 core cross-references (kegg.compound,chebi,metacyc.compound,inchikey) and no cross-reference outside the namespaces a reconstruction pipeline mints for itself",no reference values available,"","","",annotation,"",""
dgts1839Z12Z15Z18111Z_c,missing_annotations,low,annotation_completeness,"missing 4/4 core cross-references (kegg.compound,chebi,metacyc.compound,inchikey) and no cross-reference outside the namespaces a reconstruction pipeline mints for itself",no reference values available,"","","",annotation,"",""
mgdg1819Z1617Z_h,missing_annotations,low,annotation_completeness,"missing 4/4 core cross-references (kegg.compound,chebi,metacyc.compound,inchikey) and no cross-reference outside the namespaces a reconstruction pipeline mints for itself",no reference values available,"","","",annotation,"",""
pdme18111z1829z12z_c,missing_annotations,low,annotation_completeness,"missing 4/4 core cross-references (kegg.compound,chebi,metacyc.compound,inchikey) and no cross-reference outside the namespaces a reconstruction pipeline mints for itself",no reference values available,"","","",annotation,"",""
12dgr18111Z1819Z_c,missing_annotations,low,annotation_completeness,"missing 4/4 core cross-references (kegg.compound,chebi,metacyc.compound,inchikey) and no cross-reference outside the namespaces a reconstruction pipeline mints for itself",no reference values available,"","","",annotation,"",""
12dgr1601819Z_h,missing_annotations,low,annotation_completeness,"missing 4/4 core cross-references (kegg.compound,chebi,metacyc.compound,inchikey) and no cross-reference outside the namespaces a reconstruction pipeline mints for itself",no reference values available,"","","",annotation,"",""
12dgr1819Z1819Z_c,missing_annotations,low,annotation_completeness,"missing 4/4 core cross-references (kegg.compound,chebi,metacyc.compound,inchikey) and no cross-reference outside the namespaces a reconstruction pipeline mints for itself",no reference values available,"","","",annotation,"",""
pa1801819Z_c,missing_annotations,low,annotation_completeness,"missing 4/4 core cross-references (kegg.compound,chebi,metacyc.compound,inchikey) and no cross-reference outside the namespaces a reconstruction pipeline mints for itself",no reference values available,"","","",annotation,"",""
pa18111Z18111Z_c,missing_annotations,low,annotation_completeness,"missing 4/4 core cross-references (kegg.compound,chebi,metacyc.compound,inchikey) and no cross-reference outside the namespaces a reconstruction pipeline mints for itself",no reference values available,"","","",annotation,"",""
12dgr18111Z18111Z_c,missing_annotations,low,annotation_completeness,"missing 4/4 core cross-references (kegg.compound,chebi,metacyc.compound,inchikey) and no cross-reference outside the namespaces a reconstruction pipeline mints for itself",no reference values available,"","","",annotation,"",""
mag1819Z_c,missing_annotations,low,annotation_completeness,"missing 4/4 core cross-references (kegg.compound,chebi,metacyc.compound,inchikey) and no cross-reference outside the namespaces a reconstruction pipeline mints for itself",no reference values available,"","","",annotation,"",""
12dgr16018111Z_c,missing_annotations,low,annotation_completeness,"missing 4/4 core cross-references (kegg.compound,chebi,metacyc.compound,inchikey) and no cross-reference outside the namespaces a reconstruction pipeline mints for itself",no reference values available,"","","",annotation,"",""
dgts18111Z1829Z12Z_c,missing_annotations,low,annotation_completeness,"missing 4/4 core cross-references (kegg.compound,chebi,metacyc.compound,inchikey) and no cross-reference outside the namespaces a reconstruction pipeline mints for itself",no reference values available,"","","",annotation,"",""
dgts18111Z1835Z9Z12Z_c,missing_annotations,low,annotation_completeness,"missing 4/4 core cross-references (kegg.compound,chebi,metacyc.compound,inchikey) and no cross-reference outside the namespaces a reconstruction pipeline mints for itself",no reference values available,"","","",annotation,"",""
1odec9eg3p_c,missing_annotations,low,annotation_completeness,"missing 4/4 core cross-references (kegg.compound,chebi,metacyc.compound,inchikey) and no cross-reference outside the namespaces a reconstruction pipeline mints for itself",no reference values available,"","","",annotation,"",""
pa1819Z1819Z_c,missing_annotations,low,annotation_completeness,"missing 4/4 core cross-references (kegg.compound,chebi,metacyc.compound,inchikey) and no cross-reference outside the namespaces a reconstruction pipeline mints for itself",no reference values available,"","","",annotation,"",""
dghs1601819Z_c,missing_annotations,low,annotation_completeness,"missing 4/4 core cross-references (kegg.compound,chebi,metacyc.compound,inchikey) and no cross-reference outside the namespaces a reconstruction pipeline mints for itself",no reference values available,"","","",annotation,"",""
dgts1601819Z_c,missing_annotations,low,annotation_completeness,"missing 4/4 core cross-references (kegg.compound,chebi,metacyc.compound,inchikey) and no cross-reference outside the namespaces a reconstruction pipeline mints for itself",no reference values available,"","","",annotation,"",""
glc_D_B_h,missing_annotations,low,annotation_completeness,"missing 4/4 core cross-references (kegg.compound,chebi,metacyc.compound,inchikey) and no cross-reference outside the namespaces a reconstruction pipeline mints for itself",no reference values available,"","","",annotation,"",""
pa1601819Z_c,missing_annotations,low,annotation_completeness,"missing 4/4 core cross-references (kegg.compound,chebi,metacyc.compound,inchikey) and no cross-reference outside the namespaces a reconstruction pipeline mints for itself",no reference values available,"","","",annotation,"",""
dgts1819Z18111Z_c,missing_annotations,low,annotation_completeness,"missing 4/4 core cross-references (kegg.compound,chebi,metacyc.compound,inchikey) and no cross-reference outside the namespaces a reconstruction pipeline mints for itself",no reference values available,"","","",annotation,"",""
pa18111Z1819Z_c,missing_annotations,low,annotation_completeness,"missing 4/4 core cross-references (kegg.compound,chebi,metacyc.compound,inchikey) and no cross-reference outside the namespaces a reconstruction pipeline mints for itself",no reference values available,"","","",annotation,"",""
12dgr18111Z1819Z_h,missing_annotations,low,annotation_completeness,"missing 4/4 core cross-references (kegg.compound,chebi,metacyc.compound,inchikey) and no cross-reference outside the namespaces a reconstruction pipeline mints for itself",no reference values available,"","","",annotation,"",""
dgts18111Z1819Z_c,missing_annotations,low,annotation_completeness,"missing 4/4 core cross-references (kegg.compound,chebi,metacyc.compound,inchikey) and no cross-reference outside the namespaces a reconstruction pipeline mints for itself",no reference values available,"","","",annotation,"",""
dcaACP_h,missing_annotations,low,annotation_completeness,"missing 4/4 core cross-references (kegg.compound,chebi,metacyc.compound,inchikey) and no cross-reference outside the namespaces a reconstruction pipeline mints for itself",no reference values available,"","","",annotation,"",""
pa_c,missing_annotations,low,annotation_completeness,"missing 4/4 core cross-references (kegg.compound,chebi,metacyc.compound,inchikey) and no cross-reference outside the namespaces a reconstruction pipeline mints for itself",no reference values available,"","","",annotation,"",""
12dgr1819Z18111Z_c,missing_annotations,low,annotation_completeness,"missing 4/4 core cross-references (kegg.compound,chebi,metacyc.compound,inchikey) and no cross-reference outside the namespaces a reconstruction pipeline mints for itself",no reference values available,"","","",annotation,"",""
12dgr1601819Z_c,missing_annotations,low,annotation_completeness,"missing 4/4 core cross-references (kegg.compound,chebi,metacyc.compound,inchikey) and no cross-reference outside the namespaces a reconstruction pipeline mints for itself",no reference values available,"","","",annotation,"",""
mag18111Z_c,missing_annotations,low,annotation_completeness,"missing 4/4 core cross-references (kegg.compound,chebi,metacyc.compound,inchikey) and no cross-reference outside the namespaces a reconstruction pipeline mints for itself",no reference values available,"","","",annotation,"",""
12dgr1819Z160_h,missing_annotations,low,annotation_completeness,"missing 4/4 core cross-references (kegg.compound,chebi,metacyc.compound,inchikey) and no cross-reference outside the namespaces a reconstruction pipeline mints for itself",no reference values available,"","","",annotation,"",""
pa1829Z12Z1835Z9Z12Z_c,missing_annotations,low,annotation_completeness,"missing 4/4 core cross-references (kegg.compound,chebi,metacyc.compound,inchikey) and no cross-reference outside the namespaces a reconstruction pipeline mints for itself",no reference values available,"","","",annotation,"",""
12dgr1801819Z_c,missing_annotations,low,annotation_completeness,"missing 4/4 core cross-references (kegg.compound,chebi,metacyc.compound,inchikey) and no cross-reference outside the namespaces a reconstruction pipeline mints for itself",no reference values available,"","","",annotation,"",""
dghs1819Z18111Z_c,missing_annotations,low,annotation_completeness,"missing 4/4 core cross-references (kegg.compound,chebi,metacyc.compound,inchikey) and no cross-reference outside the namespaces a reconstruction pipeline mints for itself",no reference values available,"","","",annotation,"",""
12dgr18111Z160_h,missing_annotations,low,annotation_completeness,"missing 4/4 core cross-references (kegg.compound,chebi,metacyc.compound,inchikey) and no cross-reference outside the namespaces a reconstruction pipeline mints for itself",no reference values available,"","","",annotation,"",""
dghs18111Z18111Z_c,missing_annotations,low,annotation_completeness,"missing 4/4 core cross-references (kegg.compound,chebi,metacyc.compound,inchikey) and no cross-reference outside the namespaces a reconstruction pipeline mints for itself",no reference values available,"","","",annotation,"",""
pa1819Z1845Z9Z12Z15Z_c,missing_annotations,low,annotation_completeness,"missing 4/4 core cross-references (kegg.compound,chebi,metacyc.compound,inchikey) and no cross-reference outside the namespaces a reconstruction pipeline mints for itself",no reference values available,"","","",annotation,"",""
