id,error_tag,confidence,check,rationale,proposed_fix,evidence
avite2_h,dead_end_metabolite,low,topology,"only produced — no route in the other direction, so it cannot carry flux",add the missing reaction or a boundary exchange,""
xtp_c,dead_end_metabolite,low,topology,"only consumed — no route in the other direction, so it cannot carry flux",add the missing reaction or a boundary exchange,""
dudp_m,dead_end_metabolite,low,topology,"only consumed — no route in the other direction, so it cannot carry flux",add the missing reaction or a boundary exchange,""
dutp_m,dead_end_metabolite,low,topology,"only produced — no route in the other direction, so it cannot carry flux",add the missing reaction or a boundary exchange,""
trnatrp_c,dead_end_metabolite,low,topology,"only consumed — no route in the other direction, so it cannot carry flux",add the missing reaction or a boundary exchange,""
trptrna_c,dead_end_metabolite,low,topology,"only produced — no route in the other direction, so it cannot carry flux",add the missing reaction or a boundary exchange,""
pa18111Z1829Z12Z_c,dead_end_metabolite,low,topology,"only produced — no route in the other direction, so it cannot carry flux",add the missing reaction or a boundary exchange,""
glcur_c,dead_end_metabolite,low,topology,"only produced — no route in the other direction, so it cannot carry flux",add the missing reaction or a boundary exchange,""
trnasecys_m,dead_end_metabolite,low,topology,"only consumed — no route in the other direction, so it cannot carry flux",add the missing reaction or a boundary exchange,""
galctn__D_c,dead_end_metabolite,low,topology,"only produced — no route in the other direction, so it cannot carry flux",add the missing reaction or a boundary exchange,""
pant__R_c,dead_end_metabolite,low,topology,"only consumed — no route in the other direction, so it cannot carry flux",add the missing reaction or a boundary exchange,""
trnaleu_c,dead_end_metabolite,low,topology,"only consumed — no route in the other direction, so it cannot carry flux",add the missing reaction or a boundary exchange,""
trnaasp_m,dead_end_metabolite,low,topology,"only consumed — no route in the other direction, so it cannot carry flux",add the missing reaction or a boundary exchange,""
asptrna_m,dead_end_metabolite,low,topology,"only produced — no route in the other direction, so it cannot carry flux",add the missing reaction or a boundary exchange,""
mi1p__D_c,dead_end_metabolite,low,topology,"only consumed — no route in the other direction, so it cannot carry flux",add the missing reaction or a boundary exchange,""
drib_c,dead_end_metabolite,low,topology,"only consumed — no route in the other direction, so it cannot carry flux",add the missing reaction or a boundary exchange,""
2dr5p_c,dead_end_metabolite,low,topology,"only produced — no route in the other direction, so it cannot carry flux",add the missing reaction or a boundary exchange,""
trnathr_m,dead_end_metabolite,low,topology,"only consumed — no route in the other direction, so it cannot carry flux",add the missing reaction or a boundary exchange,""
thrtrna_m,dead_end_metabolite,low,topology,"only produced — no route in the other direction, so it cannot carry flux",add the missing reaction or a boundary exchange,""
dnac_c,dead_end_metabolite,low,topology,"only consumed — no route in the other direction, so it cannot carry flux",add the missing reaction or a boundary exchange,""
dna5mtc_c,dead_end_metabolite,low,topology,"only produced — no route in the other direction, so it cannot carry flux",add the missing reaction or a boundary exchange,""
cdp_m,dead_end_metabolite,low,topology,"only consumed — no route in the other direction, so it cannot carry flux",add the missing reaction or a boundary exchange,""
ctp_m,dead_end_metabolite,low,topology,"only produced — no route in the other direction, so it cannot carry flux",add the missing reaction or a boundary exchange,""
trnaasn_m,dead_end_metabolite,low,topology,"only consumed — no route in the other direction, so it cannot carry flux",add the missing reaction or a boundary exchange,""
asntrna_m,dead_end_metabolite,low,topology,"only produced — no route in the other direction, so it cannot carry flux",add the missing reaction or a boundary exchange,""
phytol_h,dead_end_metabolite,low,topology,"only produced — no route in the other direction, so it cannot carry flux",add the missing reaction or a boundary exchange,""
pa1819Z1835Z9Z12Z_c,dead_end_metabolite,low,topology,"only produced — no route in the other direction, so it cannot carry flux",add the missing reaction or a boundary exchange,""
dscl_h,dead_end_metabolite,low,topology,"only produced — no route in the other direction, so it cannot carry flux",add the missing reaction or a boundary exchange,""
pa1801835Z9Z12Z_c,dead_end_metabolite,low,topology,"only produced — no route in the other direction, so it cannot carry flux",add the missing reaction or a boundary exchange,""
btct_h,dead_end_metabolite,low,topology,"only produced — no route in the other direction, so it cannot carry flux",add the missing reaction or a boundary exchange,""
trnamet_c,dead_end_metabolite,low,topology,"only consumed — no route in the other direction, so it cannot carry flux",add the missing reaction or a boundary exchange,""
13Shpocdcy1829Z11Ea_c,dead_end_metabolite,low,topology,"only produced — no route in the other direction, so it cannot carry flux",add the missing reaction or a boundary exchange,""
thmtp_c,dead_end_metabolite,low,topology,"only produced — no route in the other direction, so it cannot carry flux",add the missing reaction or a boundary exchange,""
pa18111Z1845Z9Z12Z15Z_c,dead_end_metabolite,low,topology,"only produced — no route in the other direction, so it cannot carry flux",add the missing reaction or a boundary exchange,""
q8h2_h,dead_end_metabolite,low,topology,"only produced — no route in the other direction, so it cannot carry flux",add the missing reaction or a boundary exchange,""
dgts18111Z18111Z_c,dead_end_metabolite,low,topology,"only produced — no route in the other direction, so it cannot carry flux",add the missing reaction or a boundary exchange,""
idp_m,dead_end_metabolite,low,topology,"only consumed — no route in the other direction, so it cannot carry flux",add the missing reaction or a boundary exchange,""
itp_m,dead_end_metabolite,low,topology,"only produced — no route in the other direction, so it cannot carry flux",add the missing reaction or a boundary exchange,""
mnt_c,dead_end_metabolite,low,topology,"only consumed — no route in the other direction, so it cannot carry flux",add the missing reaction or a boundary exchange,""
3sala_m,dead_end_metabolite,low,topology,"only consumed — no route in the other direction, so it cannot carry flux",add the missing reaction or a boundary exchange,""
teastrn3dh_c,dead_end_metabolite,low,topology,"only produced — no route in the other direction, so it cannot carry flux",add the missing reaction or a boundary exchange,""
dcamp_h,dead_end_metabolite,low,topology,"only produced — no route in the other direction, so it cannot carry flux",add the missing reaction or a boundary exchange,""
gdp_h,dead_end_metabolite,low,topology,"only produced — no route in the other direction, so it cannot carry flux",add the missing reaction or a boundary exchange,""
10fthfglu__L_m,dead_end_metabolite,low,topology,"only produced — no route in the other direction, so it cannot carry flux",add the missing reaction or a boundary exchange,""
trnaval_c,dead_end_metabolite,low,topology,"only consumed — no route in the other direction, so it cannot carry flux",add the missing reaction or a boundary exchange,""
valtrna_c,dead_end_metabolite,low,topology,"only produced — no route in the other direction, so it cannot carry flux",add the missing reaction or a boundary exchange,""
pa1819Z1829Z12Z_c,dead_end_metabolite,low,topology,"only produced — no route in the other direction, so it cannot carry flux",add the missing reaction or a boundary exchange,""
trnaglu_c,dead_end_metabolite,low,topology,"only consumed — no route in the other direction, so it cannot carry flux",add the missing reaction or a boundary exchange,""
glutrna_c,dead_end_metabolite,low,topology,"only produced — no route in the other direction, so it cannot carry flux",add the missing reaction or a boundary exchange,""
dgts18111Z1845Z9Z12Z15Z_c,dead_end_metabolite,low,topology,"only produced — no route in the other direction, so it cannot carry flux",add the missing reaction or a boundary exchange,""
octa_h,dead_end_metabolite,low,topology,"only produced — no route in the other direction, so it cannot carry flux",add the missing reaction or a boundary exchange,""
adprib_c,dead_end_metabolite,low,topology,"only consumed — no route in the other direction, so it cannot carry flux",add the missing reaction or a boundary exchange,""
trnaval_h,dead_end_metabolite,low,topology,"only consumed — no route in the other direction, so it cannot carry flux",add the missing reaction or a boundary exchange,""
valtrna_h,dead_end_metabolite,low,topology,"only produced — no route in the other direction, so it cannot carry flux",add the missing reaction or a boundary exchange,""
whhdca_h,dead_end_metabolite,low,topology,"only produced — no route in the other direction, so it cannot carry flux",add the missing reaction or a boundary exchange,""
damp_h,dead_end_metabolite,low,topology,"only consumed — no route in the other direction, so it cannot carry flux",add the missing reaction or a boundary exchange,""
dadp_h,dead_end_metabolite,low,topology,"only produced — no route in the other direction, so it cannot carry flux",add the missing reaction or a boundary exchange,""
amob_h,dead_end_metabolite,low,topology,"only produced — no route in the other direction, so it cannot carry flux",add the missing reaction or a boundary exchange,""
ficytc_x,dead_end_metabolite,low,topology,"only consumed — no route in the other direction, so it cannot carry flux",add the missing reaction or a boundary exchange,""
lac__L_x,dead_end_metabolite,low,topology,"only consumed — no route in the other direction, so it cannot carry flux",add the missing reaction or a boundary exchange,""
focytc_x,dead_end_metabolite,low,topology,"only produced — no route in the other direction, so it cannot carry flux",add the missing reaction or a boundary exchange,""
ptth_c,dead_end_metabolite,low,topology,"only consumed — no route in the other direction, so it cannot carry flux",add the missing reaction or a boundary exchange,""
lcts_h,dead_end_metabolite,low,topology,"only consumed — no route in the other direction, so it cannot carry flux",add the missing reaction or a boundary exchange,""
cbasp_c,dead_end_metabolite,low,topology,"only produced — no route in the other direction, so it cannot carry flux",add the missing reaction or a boundary exchange,""
dgts1601845Z9Z12Z15Z_c,dead_end_metabolite,low,topology,"only produced — no route in the other direction, so it cannot carry flux",add the missing reaction or a boundary exchange,""
trnagln_c,dead_end_metabolite,low,topology,"only consumed — no route in the other direction, so it cannot carry flux",add the missing reaction or a boundary exchange,""
glntrna_c,dead_end_metabolite,low,topology,"only produced — no route in the other direction, so it cannot carry flux",add the missing reaction or a boundary exchange,""
trnathr_c,dead_end_metabolite,low,topology,"only consumed — no route in the other direction, so it cannot carry flux",add the missing reaction or a boundary exchange,""
thrtrna_c,dead_end_metabolite,low,topology,"only produced — no route in the other direction, so it cannot carry flux",add the missing reaction or a boundary exchange,""
melib_e,dead_end_metabolite,low,topology,"only consumed — no route in the other direction, so it cannot carry flux",add the missing reaction or a boundary exchange,""
5oxpro_e,dead_end_metabolite,low,topology,"only consumed — no route in the other direction, so it cannot carry flux",add the missing reaction or a boundary exchange,""
arbt_e,dead_end_metabolite,low,topology,"only consumed — no route in the other direction, so it cannot carry flux",add the missing reaction or a boundary exchange,""
xyl__D_e,dead_end_metabolite,low,topology,"only consumed — no route in the other direction, so it cannot carry flux",add the missing reaction or a boundary exchange,""
pala_e,dead_end_metabolite,low,topology,"only consumed — no route in the other direction, so it cannot carry flux",add the missing reaction or a boundary exchange,""
c25aaald_u,dead_end_metabolite,low,topology,"only produced — no route in the other direction, so it cannot carry flux",add the missing reaction or a boundary exchange,""
abscis_c,dead_end_metabolite,low,topology,"only produced — no route in the other direction, so it cannot carry flux",add the missing reaction or a boundary exchange,""
agm_c,dead_end_metabolite,low,topology,"only produced — no route in the other direction, so it cannot carry flux",add the missing reaction or a boundary exchange,""
3mb2coa_c,dead_end_metabolite,low,topology,"only consumed — no route in the other direction, so it cannot carry flux",add the missing reaction or a boundary exchange,""
3mgcoa_c,dead_end_metabolite,low,topology,"only produced — no route in the other direction, so it cannot carry flux",add the missing reaction or a boundary exchange,""
ind3ac_c,dead_end_metabolite,low,topology,"only produced — no route in the other direction, so it cannot carry flux",add the missing reaction or a boundary exchange,""
hmcit_L_m,dead_end_metabolite,low,topology,"only produced — no route in the other direction, so it cannot carry flux",add the missing reaction or a boundary exchange,""
2oglut_m,dead_end_metabolite,low,topology,"only consumed — no route in the other direction, so it cannot carry flux",add the missing reaction or a boundary exchange,""
2oglutm_h,dead_end_metabolite,low,topology,"only consumed — no route in the other direction, so it cannot carry flux",add the missing reaction or a boundary exchange,""
2oglut_h,dead_end_metabolite,low,topology,"only produced — no route in the other direction, so it cannot carry flux",add the missing reaction or a boundary exchange,""
pe1819Z1829Z12Z_c,missing_annotations,low,annotation_completeness,"missing 4/4 core cross-references: kegg.compound,chebi,metacyc.compound,inchikey",no reference values available,""
sqdg18111Z160_h,missing_annotations,low,annotation_completeness,"missing 4/4 core cross-references: kegg.compound,chebi,metacyc.compound,inchikey",no reference values available,""
dgts1839Z12Z15Z1835Z9Z12Z_c,missing_annotations,low,annotation_completeness,"missing 4/4 core cross-references: kegg.compound,chebi,metacyc.compound,inchikey",no reference values available,""
pdme1801829z12z_c,missing_annotations,low,annotation_completeness,"missing 4/4 core cross-references: kegg.compound,chebi,metacyc.compound,inchikey",no reference values available,""
sqdg1839Z12Z15Z160_h,missing_annotations,low,annotation_completeness,"missing 4/4 core cross-references: kegg.compound,chebi,metacyc.compound,inchikey",no reference values available,""
mppp9me_h,missing_annotations,low,annotation_completeness,"missing 4/4 core cross-references: kegg.compound,chebi,metacyc.compound,inchikey",no reference values available,""
pg18111Z1613E_h,missing_annotations,low,annotation_completeness,"missing 4/4 core cross-references: kegg.compound,chebi,metacyc.compound,inchikey",no reference values available,""
dgdg1819Z1634Z7Z10Z_h,missing_annotations,low,annotation_completeness,"missing 4/4 core cross-references: kegg.compound,chebi,metacyc.compound,inchikey",no reference values available,""
pe1819Z1829Z12Z_e,missing_annotations,low,annotation_completeness,"missing 4/4 core cross-references: kegg.compound,chebi,metacyc.compound,inchikey",no reference values available,""
mgdg1829Z12Z1634Z7Z10Z_h,missing_annotations,low,annotation_completeness,"missing 4/4 core cross-references: kegg.compound,chebi,metacyc.compound,inchikey",no reference values available,""
dgts1829Z12Z1835Z9Z12Z_c,missing_annotations,low,annotation_completeness,"missing 4/4 core cross-references: kegg.compound,chebi,metacyc.compound,inchikey",no reference values available,""
pg18111Z160_e,missing_annotations,low,annotation_completeness,"missing 4/4 core cross-references: kegg.compound,chebi,metacyc.compound,inchikey",no reference values available,""
pchol1819z1845z9z12z15z_c,missing_annotations,low,annotation_completeness,"missing 4/4 core cross-references: kegg.compound,chebi,metacyc.compound,inchikey",no reference values available,""
pgp18111Z160_e,missing_annotations,low,annotation_completeness,"missing 4/4 core cross-references: kegg.compound,chebi,metacyc.compound,inchikey",no reference values available,""
12dgr18111z18111z_h,missing_annotations,low,annotation_completeness,"missing 4/4 core cross-references: kegg.compound,chebi,metacyc.compound,inchikey",no reference values available,""
sqdg18111Z160_c,missing_annotations,low,annotation_completeness,"missing 4/4 core cross-references: kegg.compound,chebi,metacyc.compound,inchikey",no reference values available,""
pdme1819z1835z9z12z_c,missing_annotations,low,annotation_completeness,"missing 4/4 core cross-references: kegg.compound,chebi,metacyc.compound,inchikey",no reference values available,""
pe1819Z1845Z9Z12Z15Z_c,missing_annotations,low,annotation_completeness,"missing 4/4 core cross-references: kegg.compound,chebi,metacyc.compound,inchikey",no reference values available,""
dgdg1839Z12Z15Z1637Z10Z13Z_h,missing_annotations,low,annotation_completeness,"missing 4/4 core cross-references: kegg.compound,chebi,metacyc.compound,inchikey",no reference values available,""
tag18111Z1819Z180_c,missing_annotations,low,annotation_completeness,"missing 3/4 core cross-references: kegg.compound,chebi,metacyc.compound",no reference values available,""
pa1819Z160_h,missing_annotations,low,annotation_completeness,"missing 4/4 core cross-references: kegg.compound,chebi,metacyc.compound,inchikey",no reference values available,""
2m6sbenzq_h,missing_annotations,low,annotation_completeness,"missing 4/4 core cross-references: kegg.compound,chebi,metacyc.compound,inchikey",no reference values available,""
pqh2_u,missing_annotations,low,annotation_completeness,"missing 4/4 core cross-references: kegg.compound,chebi,metacyc.compound,inchikey",no reference values available,""
dgdg1839Z12Z15Z160_h,missing_annotations,low,annotation_completeness,"missing 4/4 core cross-references: kegg.compound,chebi,metacyc.compound,inchikey",no reference values available,""
dgdg1829Z12Z1634Z7Z10Z_h,missing_annotations,low,annotation_completeness,"missing 4/4 core cross-references: kegg.compound,chebi,metacyc.compound,inchikey",no reference values available,""
tag1819Z18111Z1845Z9Z12Z15Z_c,missing_annotations,low,annotation_completeness,"missing 4/4 core cross-references: kegg.compound,chebi,metacyc.compound,inchikey",no reference values available,""
pdme1829z12z1835z9z12z_c,missing_annotations,low,annotation_completeness,"missing 4/4 core cross-references: kegg.compound,chebi,metacyc.compound,inchikey",no reference values available,""
pdme1801819z_c,missing_annotations,low,annotation_completeness,"missing 4/4 core cross-references: kegg.compound,chebi,metacyc.compound,inchikey",no reference values available,""
pe1819Z1845Z9Z12Z15Z_e,missing_annotations,low,annotation_completeness,"missing 4/4 core cross-references: kegg.compound,chebi,metacyc.compound,inchikey",no reference values available,""
pcox_u,missing_annotations,low,annotation_completeness,"missing 4/4 core cross-references: kegg.compound,chebi,metacyc.compound,inchikey",no reference values available,""
tag18111Z1819Z1835Z9Z12Z_c,missing_annotations,low,annotation_completeness,"missing 4/4 core cross-references: kegg.compound,chebi,metacyc.compound,inchikey",no reference values available,""
dgts1829Z12Z1829Z12Z_c,missing_annotations,low,annotation_completeness,"missing 4/4 core cross-references: kegg.compound,chebi,metacyc.compound,inchikey",no reference values available,""
pe1801835Z9Z12Z_c,missing_annotations,low,annotation_completeness,"missing 4/4 core cross-references: kegg.compound,chebi,metacyc.compound,inchikey",no reference values available,""
pg18111Z160_c,missing_annotations,low,annotation_completeness,"missing 4/4 core cross-references: kegg.compound,chebi,metacyc.compound,inchikey",no reference values available,""
tag18111Z1819Z1845Z9Z12Z15Z_c,missing_annotations,low,annotation_completeness,"missing 4/4 core cross-references: kegg.compound,chebi,metacyc.compound,inchikey",no reference values available,""
photon438_u,missing_annotations,low,annotation_completeness,"missing 4/4 core cross-references: kegg.compound,chebi,metacyc.compound,inchikey",no reference values available,""
mgdg1829Z12Z1619Z_h,missing_annotations,low,annotation_completeness,"missing 4/4 core cross-references: kegg.compound,chebi,metacyc.compound,inchikey",no reference values available,""
photon490_h,missing_annotations,low,annotation_completeness,"missing 4/4 core cross-references: kegg.compound,chebi,metacyc.compound,inchikey",no reference values available,""
pg1829Z12Z1613E_h,missing_annotations,low,annotation_completeness,"missing 4/4 core cross-references: kegg.compound,chebi,metacyc.compound,inchikey",no reference values available,""
dgdg1819Z1637Z10Z13Z_h,missing_annotations,low,annotation_completeness,"missing 4/4 core cross-references: kegg.compound,chebi,metacyc.compound,inchikey",no reference values available,""
1agpe1829Z12Z_c,missing_annotations,low,annotation_completeness,"missing 4/4 core cross-references: kegg.compound,chebi,metacyc.compound,inchikey",no reference values available,""
glc_D_B_c,missing_annotations,low,annotation_completeness,"missing 4/4 core cross-references: kegg.compound,chebi,metacyc.compound,inchikey",no reference values available,""
mgdg1819Z160_h,missing_annotations,low,annotation_completeness,"missing 4/4 core cross-references: kegg.compound,chebi,metacyc.compound,inchikey",no reference values available,""
dvpchlda_h,missing_annotations,low,annotation_completeness,"missing 4/4 core cross-references: kegg.compound,chebi,metacyc.compound,inchikey",no reference values available,""
asqdca1819Z160_c,missing_annotations,low,annotation_completeness,"missing 4/4 core cross-references: kegg.compound,chebi,metacyc.compound,inchikey",no reference values available,""
photon450_h,missing_annotations,low,annotation_completeness,"missing 4/4 core cross-references: kegg.compound,chebi,metacyc.compound,inchikey",no reference values available,""
asqdca1839Z12Z15Z160_c,missing_annotations,low,annotation_completeness,"missing 4/4 core cross-references: kegg.compound,chebi,metacyc.compound,inchikey",no reference values available,""
lipacp_h,missing_annotations,low,annotation_completeness,"missing 4/4 core cross-references: kegg.compound,chebi,metacyc.compound,inchikey",no reference values available,""
pa18111Z1819Z_h,missing_annotations,low,annotation_completeness,"missing 4/4 core cross-references: kegg.compound,chebi,metacyc.compound,inchikey",no reference values available,""
pa1801819Z_h,missing_annotations,low,annotation_completeness,"missing 4/4 core cross-references: kegg.compound,chebi,metacyc.compound,inchikey",no reference values available,""
cdp12dgr18111Z160_c,missing_annotations,low,annotation_completeness,"missing 4/4 core cross-references: kegg.compound,chebi,metacyc.compound,inchikey",no reference values available,""
1agpe18111Z_c,missing_annotations,low,annotation_completeness,"missing 4/4 core cross-references: kegg.compound,chebi,metacyc.compound,inchikey",no reference values available,""
arso4_c,missing_annotations,low,annotation_completeness,"missing 4/4 core cross-references: kegg.compound,chebi,metacyc.compound,inchikey",no reference values available,""
pgp1819Z160_c,missing_annotations,low,annotation_completeness,"missing 4/4 core cross-references: kegg.compound,chebi,metacyc.compound,inchikey",no reference values available,""
tag1819Z18111Z160_c,missing_annotations,low,annotation_completeness,"missing 3/4 core cross-references: kegg.compound,chebi,metacyc.compound",no reference values available,""
ocdcaACP_h,missing_annotations,low,annotation_completeness,"missing 4/4 core cross-references: kegg.compound,chebi,metacyc.compound,inchikey",no reference values available,""
tag1819Z1819Z1819Z_c,missing_annotations,low,annotation_completeness,"missing 4/4 core cross-references: kegg.compound,chebi,metacyc.compound,inchikey",no reference values available,""
pme1819z1845z9z12z15z_c,missing_annotations,low,annotation_completeness,"missing 4/4 core cross-references: kegg.compound,chebi,metacyc.compound,inchikey",no reference values available,""
hdeACP_h,missing_annotations,low,annotation_completeness,"missing 4/4 core cross-references: kegg.compound,chebi,metacyc.compound,inchikey",no reference values available,""
asnglcnacglcnacman_man_man_c,missing_annotations,low,annotation_completeness,"missing 4/4 core cross-references: kegg.compound,chebi,metacyc.compound,inchikey",no reference values available,""
tag1601819Z18111Z_c,missing_annotations,low,annotation_completeness,"missing 3/4 core cross-references: kegg.compound,chebi,metacyc.compound",no reference values available,""
pn6ll_h,missing_annotations,low,annotation_completeness,"missing 3/4 core cross-references: chebi,metacyc.compound,inchikey",no reference values available,""
pgp1819Z160_h,missing_annotations,low,annotation_completeness,"missing 4/4 core cross-references: kegg.compound,chebi,metacyc.compound,inchikey",no reference values available,""
dgdg1819Z1619Z_h,missing_annotations,low,annotation_completeness,"missing 4/4 core cross-references: kegg.compound,chebi,metacyc.compound,inchikey",no reference values available,""
pchlda_h,missing_annotations,low,annotation_completeness,"missing 4/4 core cross-references: kegg.compound,chebi,metacyc.compound,inchikey",no reference values available,""
tag1601819Z1845Z9Z12Z15Z_c,missing_annotations,low,annotation_completeness,"missing 4/4 core cross-references: kegg.compound,chebi,metacyc.compound,inchikey",no reference values available,""
photon437_u,missing_annotations,low,annotation_completeness,"missing 4/4 core cross-references: kegg.compound,chebi,metacyc.compound,inchikey",no reference values available,""
1odec9eg3p_h,missing_annotations,low,annotation_completeness,"missing 4/4 core cross-references: kegg.compound,chebi,metacyc.compound,inchikey",no reference values available,""
pdme1819z1819z_c,missing_annotations,low,annotation_completeness,"missing 4/4 core cross-references: kegg.compound,chebi,metacyc.compound,inchikey",no reference values available,""
mgdg1829Z12Z1644Z7Z10Z13Z_h,missing_annotations,low,annotation_completeness,"missing 4/4 core cross-references: kegg.compound,chebi,metacyc.compound,inchikey",no reference values available,""
npdp_h,missing_annotations,low,annotation_completeness,"missing 4/4 core cross-references: kegg.compound,chebi,metacyc.compound,inchikey",no reference values available,""
photon680_u,missing_annotations,low,annotation_completeness,"missing 4/4 core cross-references: kegg.compound,chebi,metacyc.compound,inchikey",no reference values available,""
tag1819Z1819Z1845Z9Z12Z15Z_c,missing_annotations,low,annotation_completeness,"missing 4/4 core cross-references: kegg.compound,chebi,metacyc.compound,inchikey",no reference values available,""
pdme18111z1819z_c,missing_annotations,low,annotation_completeness,"missing 4/4 core cross-references: kegg.compound,chebi,metacyc.compound,inchikey",no reference values available,""
pail1819Z160_c,missing_annotations,low,annotation_completeness,"missing 4/4 core cross-references: kegg.compound,chebi,metacyc.compound,inchikey",no reference values available,""
apop_h,missing_annotations,low,annotation_completeness,"missing 4/4 core cross-references: kegg.compound,chebi,metacyc.compound,inchikey",no reference values available,""
pe1801845Z9Z12Z15Z_c,missing_annotations,low,annotation_completeness,"missing 4/4 core cross-references: kegg.compound,chebi,metacyc.compound,inchikey",no reference values available,""
pe18111Z1835Z9Z12Z_e,missing_annotations,low,annotation_completeness,"missing 4/4 core cross-references: kegg.compound,chebi,metacyc.compound,inchikey",no reference values available,""
pa1819Z1619Z_c,missing_annotations,low,annotation_completeness,"missing 4/4 core cross-references: kegg.compound,chebi,metacyc.compound,inchikey",no reference values available,""
pail1819Z160_e,missing_annotations,low,annotation_completeness,"missing 4/4 core cross-references: kegg.compound,chebi,metacyc.compound,inchikey",no reference values available,""
pe1829Z12Z1835Z9Z12Z_e,missing_annotations,low,annotation_completeness,"missing 4/4 core cross-references: kegg.compound,chebi,metacyc.compound,inchikey",no reference values available,""
1agpe1819Z_c,missing_annotations,low,annotation_completeness,"missing 4/4 core cross-references: kegg.compound,chebi,metacyc.compound,inchikey",no reference values available,""
etfrd_m,missing_annotations,low,annotation_completeness,"missing 4/4 core cross-references: kegg.compound,chebi,metacyc.compound,inchikey",no reference values available,""
gdpgal_c,missing_annotations,low,annotation_completeness,"missing 4/4 core cross-references: kegg.compound,chebi,metacyc.compound,inchikey",no reference values available,""
pchol18111z1845z9z12z15z_c,missing_annotations,low,annotation_completeness,"missing 4/4 core cross-references: kegg.compound,chebi,metacyc.compound,inchikey",no reference values available,""
cbtnCCP_h,missing_annotations,low,annotation_completeness,"missing 3/4 core cross-references: chebi,metacyc.compound,inchikey",no reference values available,""
hpot13_c,missing_annotations,low,annotation_completeness,"missing 4/4 core cross-references: kegg.compound,chebi,metacyc.compound,inchikey",no reference values available,""
pchol1829z12z1835z9z12z_c,missing_annotations,low,annotation_completeness,"missing 4/4 core cross-references: kegg.compound,chebi,metacyc.compound,inchikey",no reference values available,""
sqdg1819Z160_c,missing_annotations,low,annotation_completeness,"missing 4/4 core cross-references: kegg.compound,chebi,metacyc.compound,inchikey",no reference values available,""
pa18111Z160_h,missing_annotations,low,annotation_completeness,"missing 4/4 core cross-references: kegg.compound,chebi,metacyc.compound,inchikey",no reference values available,""
cdp12dgr1819Z160_c,missing_annotations,low,annotation_completeness,"missing 4/4 core cross-references: kegg.compound,chebi,metacyc.compound,inchikey",no reference values available,""
dgdg1829Z12Z160_h,missing_annotations,low,annotation_completeness,"missing 4/4 core cross-references: kegg.compound,chebi,metacyc.compound,inchikey",no reference values available,""
pcrd_u,missing_annotations,low,annotation_completeness,"missing 4/4 core cross-references: kegg.compound,chebi,metacyc.compound,inchikey",no reference values available,""
dgdg1839Z12Z15Z1634Z7Z10Z_h,missing_annotations,low,annotation_completeness,"missing 4/4 core cross-references: kegg.compound,chebi,metacyc.compound,inchikey",no reference values available,""
pe1801829Z12Z_e,missing_annotations,low,annotation_completeness,"missing 4/4 core cross-references: kegg.compound,chebi,metacyc.compound,inchikey",no reference values available,""
o2D_u,missing_annotations,low,annotation_completeness,"missing 4/4 core cross-references: kegg.compound,chebi,metacyc.compound,inchikey",no reference values available,""
tag16018111Z1835Z9Z12Z_c,missing_annotations,low,annotation_completeness,"missing 4/4 core cross-references: kegg.compound,chebi,metacyc.compound,inchikey",no reference values available,""
cacoa_c,missing_annotations,low,annotation_completeness,"missing 4/4 core cross-references: kegg.compound,chebi,metacyc.compound,inchikey",no reference values available,""
pail18111Z160_c,missing_annotations,low,annotation_completeness,"missing 4/4 core cross-references: kegg.compound,chebi,metacyc.compound,inchikey",no reference values available,""
pme18111z1845z9z12z15z_c,missing_annotations,low,annotation_completeness,"missing 4/4 core cross-references: kegg.compound,chebi,metacyc.compound,inchikey",no reference values available,""
photonVis_e,missing_annotations,low,annotation_completeness,"missing 4/4 core cross-references: kegg.compound,chebi,metacyc.compound,inchikey",no reference values available,""
pe1801819Z_c,missing_annotations,low,annotation_completeness,"missing 4/4 core cross-references: kegg.compound,chebi,metacyc.compound,inchikey",no reference values available,""
Asn_X_Ser_FSLASH_Thr_c,missing_annotations,low,annotation_completeness,"missing 4/4 core cross-references: kegg.compound,chebi,metacyc.compound,inchikey",no reference values available,""
pme1819z1819z_c,missing_annotations,low,annotation_completeness,"missing 4/4 core cross-references: kegg.compound,chebi,metacyc.compound,inchikey",no reference values available,""
pchol1801835z9z12z_c,missing_annotations,low,annotation_completeness,"missing 4/4 core cross-references: kegg.compound,chebi,metacyc.compound,inchikey",no reference values available,""
asqdpa1829Z12Z160_c,missing_annotations,low,annotation_completeness,"missing 4/4 core cross-references: kegg.compound,chebi,metacyc.compound,inchikey",no reference values available,""
gal1p_L_c,missing_annotations,low,annotation_completeness,"missing 4/4 core cross-references: kegg.compound,chebi,metacyc.compound,inchikey",no reference values available,""
sqdg1819Z160_h,missing_annotations,low,annotation_completeness,"missing 4/4 core cross-references: kegg.compound,chebi,metacyc.compound,inchikey",no reference values available,""
starch300_h,missing_annotations,low,annotation_completeness,"missing 4/4 core cross-references: kegg.compound,chebi,metacyc.compound,inchikey",no reference values available,""
tag1801819Z1835Z9Z12Z_c,missing_annotations,low,annotation_completeness,"missing 4/4 core cross-references: kegg.compound,chebi,metacyc.compound,inchikey",no reference values available,""
asqdpa18111Z160_c,missing_annotations,low,annotation_completeness,"missing 4/4 core cross-references: kegg.compound,chebi,metacyc.compound,inchikey",no reference values available,""
