reaction,reaction_name,reaction_string,metabolite,flag,source_tag,note
AGPATCOA1801819Z,1-octadecanoyl-sn-glycerol 3-phosphate O-acyltransferase ((9Z)-C18:1) (CoA substrate),1odecg3p_c + ocdce9coa_c --> coa_c + pa1801819Z_c,pa1801819Z_c,imbalance_cancels_between_metabolites,charge_imbalance_localised,pa1801819Z_c and 12dgr1601819Z_h carry equal and opposite imbalance {'charge': 2}; the stoichiometry of these reactions is the likely error
AGPATCOA18111Z160,1-octadec-11-enoyl-sn-glycerol 3-phosphate O-acyltransferase (n-C16:0) (CoA substrate),1odec11eg3p_c + pmtcoa_c --> coa_c + pa18111Z160_c,pa18111Z160_c,imbalance_cancels_between_metabolites,charge_imbalance_localised,pa18111Z160_c and 12dgr1601819Z_h carry equal and opposite imbalance {'charge': 2}; the stoichiometry of these reactions is the likely error
AGPATCOA18111Z18111Z,1-octadec-11-enoyl-sn-glycerol 3-phosphate O-acyltransferase ((11Z)-C18:1) (CoA substrate),1odec11eg3p_c + ocdcecoa_c --> coa_c + pa18111Z18111Z_c,pa18111Z18111Z_c,imbalance_cancels_between_metabolites,charge_imbalance_localised,pa18111Z18111Z_c and 12dgr1601819Z_h carry equal and opposite imbalance {'charge': 2}; the stoichiometry of these reactions is the likely error
AGPATCOA18111Z1819Z,1-octadec-11-enoyl-sn-glycerol 3-phosphate O-acyltransferase ((9Z)-C18:1) (CoA substrate),1odec11eg3p_c + ocdce9coa_c --> coa_c + pa18111Z1819Z_c,pa18111Z1819Z_c,imbalance_cancels_between_metabolites,charge_imbalance_localised,pa18111Z1819Z_c and 12dgr1601819Z_h carry equal and opposite imbalance {'charge': 2}; the stoichiometry of these reactions is the likely error
AGPOPm,"dGTP:pyruvate 2-O-phosphotransferase, mitochondria",dgdp_m + 2.0 h_m + pep_m --> dgtp_m + pyr_m,dgdp_m,imbalance_cancels_between_metabolites,mass_imbalance_localised,"dgdp_m and 2ahhmd_c carry equal and opposite imbalance {'H': 1, 'charge': 1}; the stoichiometry of these reactions is the likely error"
AGPOPm,"dGTP:pyruvate 2-O-phosphotransferase, mitochondria",dgdp_m + 2.0 h_m + pep_m --> dgtp_m + pyr_m,dgtp_m,imbalance_cancels_between_metabolites,mass_imbalance_localised,"dgtp_m and 26dmani_e carry equal and opposite imbalance {'H': -1, 'charge': -1}; the stoichiometry of these reactions is the likely error"
AHAL,O-acetyl-L-homoserine acetate-lyase,achms_h + trdrd_h + tsul_h --> ac_h + h_h + hcys__L_h + hso3_h + trdox_h,hso3_h,non_bigg_reaction_duplicates_bigg,shadow_duplicate,SULR_ferr_2 has no BiGG id and no xrefs but its name matches BiGG SO3R_h (6.0 fdxrd_h + 7.0 h_h + so3_h <-> 6.0 fdxox_h + 3.0 h2o_h + h2s_h); confirm whether it should be replaced by the BiGG reaction
AHAL,O-acetyl-L-homoserine acetate-lyase,achms_h + trdrd_h + tsul_h --> ac_h + h_h + hcys__L_h + hso3_h + trdox_h,hso3_h,non_bigg_reaction_duplicates_bigg,shadow_duplicate,SULR_ferr_2 has no BiGG id and no xrefs but its name matches BiGG SULR_ferr (6.0 fdxrd_h + so3_h <-> 6.0 fdxox_h + 6.0 h_h + 3.0 h2o_h + h2s_h); confirm whether it should be replaced by the BiGG reaction
AIRth,"AIR transport, chloroplast",air_c <=> air_h + h_h,air_c,imbalance_cancels_between_metabolites,mass_imbalance_localised,"air_c and 26dmani_e carry equal and opposite imbalance {'H': -1, 'charge': -1}; the stoichiometry of these reactions is the likely error"
AKP1,"2-Amino-4-hydroxy-6-(erythro-1,2,3-trihydroxypropyl) dihydropteridine triphosphate phosphohydrolase (alkaline optimum)",ahdt_c + 3.0 h2o_c --> dhnpt_c + h_c + 3.0 pi_c,ahdt_c,imbalance_cancels_between_metabolites,mass_imbalance_localised,"ahdt_c and 2ahhmd_c carry equal and opposite imbalance {'H': 1, 'charge': 1}; the stoichiometry of these reactions is the likely error"
AMITKP,"ATP:1D-myo-Inositol 1,4,5,6-tetrakisphosphate phosphotransferase",atp_c + h_c + mi1456p_c --> adp_c + mi13456p_c,mi13456p_c,imbalance_cancels_between_metabolites,mass_imbalance_localised,"mi13456p_c and thfglu_c carry equal and opposite imbalance {'H': -2, 'charge': -2}; the stoichiometry of these reactions is the likely error"
AO,amine oxidase,h2o_c + hista_c + o2_c --> h2o2_c + h_c + im4act_c + nh4_c,hista_c,imbalance_cancels_between_metabolites,mass_imbalance_localised,"hista_c and 26dmani_e carry equal and opposite imbalance {'H': -1, 'charge': -1}; the stoichiometry of these reactions is the likely error"
ASNNA1tm,"Asparagine/Na+ symporter, mitochondrial",asn__L_c + na1_c <=> asn__L_m + h_m + na1_m,asn__L_m,imbalance_cancels_between_metabolites,mass_imbalance_localised,"asn__L_m and 2ahhmd_c carry equal and opposite imbalance {'H': 1, 'charge': 1}; the stoichiometry of these reactions is the likely error"
ASNTL,asparagine---tRNA ligase,asn__L_m + atp_m + trnaasn_m --> amp_m + asntrna_m + ppi_m,asn__L_m,imbalance_cancels_between_metabolites,mass_imbalance_localised,"asn__L_m and 2ahhmd_c carry equal and opposite imbalance {'H': 1, 'charge': 1}; the stoichiometry of these reactions is the likely error"
ASNtm,"Asparagine/H+ symporter, mitochondrial",asn__L_c + h_c <=> asn__L_m + 2.0 h_m,asn__L_m,imbalance_cancels_between_metabolites,mass_imbalance_localised,"asn__L_m and 2ahhmd_c carry equal and opposite imbalance {'H': 1, 'charge': 1}; the stoichiometry of these reactions is the likely error"
ATAH_co2,allantoate amidinohydrolase (decarboxylating),alltt_m + h2o_m + h_m --> co2_m + nh4_m + udg_m,udg_m,imbalance_not_explained_by_metabolite,charge_imbalance_localised,"balance implies C3H6N3O3/-1 for udg_m, which the databases record only charge state(s) [0] for this species, and -1 is not among them; check the stoichiometry and the other participants"
ATDGDm,"ATP:dGDP phosphotransferase, mitochondria",atp_m + dgdp_m + h_m --> adp_m + dgtp_m,dgdp_m,imbalance_cancels_between_metabolites,mass_imbalance_localised,"dgdp_m and 2ahhmd_c carry equal and opposite imbalance {'H': 1, 'charge': 1}; the stoichiometry of these reactions is the likely error"
ATDGDm,"ATP:dGDP phosphotransferase, mitochondria",atp_m + dgdp_m + h_m --> adp_m + dgtp_m,dgtp_m,imbalance_cancels_between_metabolites,mass_imbalance_localised,"dgtp_m and 26dmani_e carry equal and opposite imbalance {'H': -1, 'charge': -1}; the stoichiometry of these reactions is the likely error"
BIOMASS_hlacus_auto,Biomass (autotrophic),0.177305795736292 Glc_aD_c + 6.26300606063833e-05 acaro_h + 0.0168267465907539 ala__L_c + 1.25259624328224e-05 anxan_u + 0.00715437966360953 arab__L_c + 0.00013687181608732 arg__L_c + 0.0119920972582068 asn__L_c + 0.0119920972582068 asp__L_c + 0.000147202045726671 asqdca18111Z160_c + 0.00153177082350682 asqdca1819Z160_c + 0.00153177082350682 asqdca1829Z12Z160_c + 0.00153177082350682 asqdca1839Z12Z15Z160_c + 0.00153177082350682 asqdpa18111Z160_c + 0.00121656962952558 asqdpa1819Z160_c + 0.000715671502095946 asqdpa1829Z12Z160_c + 0.000749675795764485 asqdpa1839Z12Z15Z160_c + 4.87443736229076 atp_c + 0.000175364219386328 caro_u + 0.00205547470922755 chlb_u + 0.00125259624328224 cholphya_u + 0.0129445876599101 ctp_c + 0.00236771695575798 cys__L_c + 0.000270763567130774 datp_c + 0.000481358142794351 dctp_c + 0.00104906363917948 dgdg1819Z160_h + 0.00079998038685096 dgdg1819Z1617Z_h + 0.00079998038685096 dgdg1819Z1619Z_h + 0.000982422726545731 dgdg1819Z1627Z10Z_h + 0.000735659925030865 dgdg1819Z1634Z7Z10Z_h + 0.000735659925030865 dgdg1819Z1637Z10Z13Z_h + 0.000555528098458892 dgdg1829Z12Z160_h + 0.000306444846130376 dgdg1829Z12Z1617Z_h + 0.000306444846130376 dgdg1829Z12Z1619Z_h + 0.000488887185825147 dgdg1829Z12Z1627Z10Z_h + 0.000242124384310281 dgdg1829Z12Z1634Z7Z10Z_h + 0.000242124384310281 dgdg1829Z12Z1637Z10Z13Z_h + 0.000605467479406601 dgdg1839Z12Z15Z160_h + 0.00080814668430756 dgdg1839Z12Z15Z1627Z10Z_h + 0.000561383882792694 dgdg1839Z12Z15Z1634Z7Z10Z_h + 0.000561383882792694 dgdg1839Z12Z15Z1637Z10Z13Z_h + 0.000481358142794351 dgtp_c + 2.49973917871014e-05 dgts1819Z1829Z12Z_c + 5.01275759681958e-05 dgts1819Z1835Z9Z12Z_c + 3.35070364625949e-05 dgts1819Z1845Z9Z12Z15Z_c + 9.25827577150734e-06 dgts1829Z12Z18111Z_c + 9.25827577150734e-06 dgts1829Z12Z1819Z_c + 5.01269548625176e-05 dgts1829Z12Z1829Z12Z_c + 0.000201041970333298 dgts1829Z12Z1835Z9Z12Z_c + 9.33223703566402e-06 dgts1829Z12Z1845Z9Z12Z15Z_c + 4.17729592699739e-05 dgts1839Z12Z15Z18111Z_c + 4.17729592699739e-05 dgts1839Z12Z15Z1819Z_c + 0.000134386151163278 dgts1839Z12Z15Z1835Z9Z12Z_c + 5.05290586785659e-05 dgts1839Z12Z15Z1845Z9Z12Z15Z_c + 0.000270763567130774 dttp_c + 0.0199786094652035 gal_c + 0.00513151300248599 gln__L_c + 0.0151758476981738 glu__L_c + 0.014669273907057 gly_c + 0.0129445876599101 gtp_c + 3.71296974410986 h2o_c + 0.00224579391113289 his__L_c + 0.00539267551804359 ile__L_c + 0.012985704855805 leu__L_c + 8.1419004255617e-05 loroxan_u + 0.00015657453041028 lut_u + 0.00759573735851828 lys__L_c + 0.0135481781579572 man_c + 0.00294648807090541 met__L_c + 0.000538952030119848 mgdg1819Z160_h + 0.000495692019635195 mgdg1819Z1617Z_h + 0.000495692019635195 mgdg1819Z1619Z_h + 0.000730186741794816 mgdg1819Z1627Z10Z_h + 0.000730186741794816 mgdg1819Z1637Z10Z13Z_h + 0.000874017425900371 mgdg1829Z12Z160_h + 0.000830757415415719 mgdg1829Z12Z1617Z_h + 0.000830757415415719 mgdg1829Z12Z1619Z_h + 0.00166224028226354 mgdg1829Z12Z1627Z10Z_h + 0.0010652533797867 mgdg1829Z12Z1634Z7Z10Z_h + 0.0010652533797867 mgdg1829Z12Z1637Z10Z13Z_h + 0.000402792001139712 mgdg1829Z12Z1644Z7Z10Z13Z_h + 0.000470617983407408 mgdg1839Z12Z15Z160_h + 0.00125884456640465 mgdg1839Z12Z15Z1627Z10Z_h + 0.000661852695082376 mgdg1839Z12Z15Z1634Z7Z10Z_h + 0.000661852695082376 mgdg1839Z12Z15Z1637Z10Z13Z_h + 0.00353397950977437 mgdg1839Z12Z15Z1644Z7Z10Z13Z_h + 6.88930418227946e-05 neoxan_u + 0.000238435016581942 pail18111Z160_c + 3.20971265731454e-05 pail1819Z160_c + 0.0005622174066128 pchol1801819z_c + 0.000633109166507951 pchol1801829z12z_c + 0.000787184367669268 pchol1801835z9z12z_c + 0.000557154153124345 pchol18111z1819z_c + 0.000628045913019496 pchol18111z1829z12z_c + 0.000782121114180813 pchol18111z1835z9z12z_c + 0.000557154153124345 pchol1819z1819z_c + 0.000628045913019496 pchol1819z1829z12z_c + 0.000853012874075964 pchol1829z12z1835z9z12z_c + 0.0014204562638649 pe1801835Z9Z12Z_c + 8.11607485146332e-05 pe1801845Z9Z12Z15Z_c + 0.00148235565575148 pe18111Z1835Z9Z12Z_c + 1.57978229242948e-05 pe18111Z1845Z9Z12Z15Z_c + 0.00148235565575148 pe1819Z1835Z9Z12Z_c + 4.78722170296191e-07 pe1819Z1845Z9Z12Z15Z_c + 0.00229368115891992 pe1829Z12Z1835Z9Z12Z_c + 0.0017590706574905 pg18111Z160_h + 0.00089304437724548 pg18111Z1613E_h + 0.0017590706574905 pg1819Z160_h + 0.00089304437724548 pg1819Z1613E_h + 0.00125710547050577 pg1829Z12Z160_h + 0.000391069252569901 pg1829Z12Z1613E_h + 0.00125219873564821 pg1839Z12Z15Z160_h + 0.000386165002135058 pg1839Z12Z15Z1613E_h + 0.00570931519277547 phe__L_c + 0.00777778343279037 pro__L_c + 0.00903482679272832 ser__L_c + 0.000303765396234744 sqdg160_h + 0.00104184390677641 sqdg18111Z160_h + 0.00104184390677641 sqdg1819Z160_h + 0.000528424288874839 sqdg1829Z12Z160_h + 0.000563277012899761 sqdg1839Z12Z15Z160_h + 0.0181367826871534 starch300_h + 0.000177561691275699 tag16018111Z160_c + 0.000139966164575971 tag16018111Z180_c + 0.000242336802452216 tag16018111Z18111Z_c + 0.000242336802452216 tag16018111Z1819Z_c + 0.00034410621003199 tag16018111Z1835Z9Z12Z_c + 0.000161176923485532 tag16018111Z1845Z9Z12Z15Z_c + 0.000177561691275699 tag1601819Z160_c + 0.000139966164575971 tag1601819Z180_c + 0.000242336802452216 tag1601819Z18111Z_c + 0.000242336802452216 tag1601819Z1819Z_c + 0.00034410621003199 tag1601819Z1835Z9Z12Z_c + 0.000161176923485532 tag1601819Z1845Z9Z12Z15Z_c + 0.000139966164575971 tag1801819Z160_c + 0.000102370389433973 tag1801819Z180_c + 0.000204741275752488 tag1801819Z18111Z_c + 0.000204741275752488 tag1801819Z1819Z_c + 0.000306509441120906 tag1801819Z1835Z9Z12Z_c + 0.000156047832795191 tag1801819Z1845Z9Z12Z15Z_c + 0.000242336802452216 tag18111Z18111Z160_c + 0.000204741275752488 tag18111Z18111Z180_c + 0.000307110671417376 tag18111Z18111Z18111Z_c + 0.000307110671417376 tag18111Z18111Z1819Z_c + 0.00040888007899715 tag18111Z18111Z1835Z9Z12Z_c + 0.000156406831877174 tag18111Z18111Z1845Z9Z12Z15Z_c + 0.000242336802452216 tag18111Z1819Z160_c + 0.000204741275752488 tag18111Z1819Z180_c + 0.000307110671417376 tag18111Z1819Z18111Z_c + 0.000307110671417376 tag18111Z1819Z1819Z_c + 0.00040888007899715 tag18111Z1819Z1835Z9Z12Z_c + 0.000156406831877174 tag18111Z1819Z1845Z9Z12Z15Z_c + 0.000242336802452216 tag1819Z18111Z160_c + 0.000204741275752488 tag1819Z18111Z180_c + 0.000307110671417376 tag1819Z18111Z18111Z_c + 0.000307110671417376 tag1819Z18111Z1819Z_c + 0.00040888007899715 tag1819Z18111Z1835Z9Z12Z_c + 0.000156406831877174 tag1819Z18111Z1845Z9Z12Z15Z_c + 0.000242336802452216 tag1819Z1819Z160_c + 0.000204741275752488 tag1819Z1819Z180_c + 0.000307110671417376 tag1819Z1819Z18111Z_c + 0.000307110671417376 tag1819Z1819Z1819Z_c + 0.00040888007899715 tag1819Z1819Z1835Z9Z12Z_c + 0.000156406831877174 tag1819Z1819Z1845Z9Z12Z15Z_c + 0.00762328960640197 thr__L_c + 0.00155727342265254 trp__L_c + 0.000166330858403 ttdca_h + 0.00431950428307156 tyr__L_c + 0.00728129639788712 utp_c + 0.0096445289706487 val__L_c + 4.38409927360141e-05 vioxan_u + 0.000166330858403 whttdca_h + 3.75780115196029e-05 zeax_u --> 4.87443736229076 adp_c + 4.87443736229076 h_c + 4.87443736229076 pi_c,pchol1801835z9z12z_c,metabolite_may_not_exist,possible_fantasy_metabolite,pchol1801835z9z12z_c is outside BiGG and has no curated reaction; confirm these reactions are real
BIOMASS_hlacus_auto,Biomass (autotrophic),0.177305795736292 Glc_aD_c + 6.26300606063833e-05 acaro_h + 0.0168267465907539 ala__L_c + 1.25259624328224e-05 anxan_u + 0.00715437966360953 arab__L_c + 0.00013687181608732 arg__L_c + 0.0119920972582068 asn__L_c + 0.0119920972582068 asp__L_c + 0.000147202045726671 asqdca18111Z160_c + 0.00153177082350682 asqdca1819Z160_c + 0.00153177082350682 asqdca1829Z12Z160_c + 0.00153177082350682 asqdca1839Z12Z15Z160_c + 0.00153177082350682 asqdpa18111Z160_c + 0.00121656962952558 asqdpa1819Z160_c + 0.000715671502095946 asqdpa1829Z12Z160_c + 0.000749675795764485 asqdpa1839Z12Z15Z160_c + 4.87443736229076 atp_c + 0.000175364219386328 caro_u + 0.00205547470922755 chlb_u + 0.00125259624328224 cholphya_u + 0.0129445876599101 ctp_c + 0.00236771695575798 cys__L_c + 0.000270763567130774 datp_c + 0.000481358142794351 dctp_c + 0.00104906363917948 dgdg1819Z160_h + 0.00079998038685096 dgdg1819Z1617Z_h + 0.00079998038685096 dgdg1819Z1619Z_h + 0.000982422726545731 dgdg1819Z1627Z10Z_h + 0.000735659925030865 dgdg1819Z1634Z7Z10Z_h + 0.000735659925030865 dgdg1819Z1637Z10Z13Z_h + 0.000555528098458892 dgdg1829Z12Z160_h + 0.000306444846130376 dgdg1829Z12Z1617Z_h + 0.000306444846130376 dgdg1829Z12Z1619Z_h + 0.000488887185825147 dgdg1829Z12Z1627Z10Z_h + 0.000242124384310281 dgdg1829Z12Z1634Z7Z10Z_h + 0.000242124384310281 dgdg1829Z12Z1637Z10Z13Z_h + 0.000605467479406601 dgdg1839Z12Z15Z160_h + 0.00080814668430756 dgdg1839Z12Z15Z1627Z10Z_h + 0.000561383882792694 dgdg1839Z12Z15Z1634Z7Z10Z_h + 0.000561383882792694 dgdg1839Z12Z15Z1637Z10Z13Z_h + 0.000481358142794351 dgtp_c + 2.49973917871014e-05 dgts1819Z1829Z12Z_c + 5.01275759681958e-05 dgts1819Z1835Z9Z12Z_c + 3.35070364625949e-05 dgts1819Z1845Z9Z12Z15Z_c + 9.25827577150734e-06 dgts1829Z12Z18111Z_c + 9.25827577150734e-06 dgts1829Z12Z1819Z_c + 5.01269548625176e-05 dgts1829Z12Z1829Z12Z_c + 0.000201041970333298 dgts1829Z12Z1835Z9Z12Z_c + 9.33223703566402e-06 dgts1829Z12Z1845Z9Z12Z15Z_c + 4.17729592699739e-05 dgts1839Z12Z15Z18111Z_c + 4.17729592699739e-05 dgts1839Z12Z15Z1819Z_c + 0.000134386151163278 dgts1839Z12Z15Z1835Z9Z12Z_c + 5.05290586785659e-05 dgts1839Z12Z15Z1845Z9Z12Z15Z_c + 0.000270763567130774 dttp_c + 0.0199786094652035 gal_c + 0.00513151300248599 gln__L_c + 0.0151758476981738 glu__L_c + 0.014669273907057 gly_c + 0.0129445876599101 gtp_c + 3.71296974410986 h2o_c + 0.00224579391113289 his__L_c + 0.00539267551804359 ile__L_c + 0.012985704855805 leu__L_c + 8.1419004255617e-05 loroxan_u + 0.00015657453041028 lut_u + 0.00759573735851828 lys__L_c + 0.0135481781579572 man_c + 0.00294648807090541 met__L_c + 0.000538952030119848 mgdg1819Z160_h + 0.000495692019635195 mgdg1819Z1617Z_h + 0.000495692019635195 mgdg1819Z1619Z_h + 0.000730186741794816 mgdg1819Z1627Z10Z_h + 0.000730186741794816 mgdg1819Z1637Z10Z13Z_h + 0.000874017425900371 mgdg1829Z12Z160_h + 0.000830757415415719 mgdg1829Z12Z1617Z_h + 0.000830757415415719 mgdg1829Z12Z1619Z_h + 0.00166224028226354 mgdg1829Z12Z1627Z10Z_h + 0.0010652533797867 mgdg1829Z12Z1634Z7Z10Z_h + 0.0010652533797867 mgdg1829Z12Z1637Z10Z13Z_h + 0.000402792001139712 mgdg1829Z12Z1644Z7Z10Z13Z_h + 0.000470617983407408 mgdg1839Z12Z15Z160_h + 0.00125884456640465 mgdg1839Z12Z15Z1627Z10Z_h + 0.000661852695082376 mgdg1839Z12Z15Z1634Z7Z10Z_h + 0.000661852695082376 mgdg1839Z12Z15Z1637Z10Z13Z_h + 0.00353397950977437 mgdg1839Z12Z15Z1644Z7Z10Z13Z_h + 6.88930418227946e-05 neoxan_u + 0.000238435016581942 pail18111Z160_c + 3.20971265731454e-05 pail1819Z160_c + 0.0005622174066128 pchol1801819z_c + 0.000633109166507951 pchol1801829z12z_c + 0.000787184367669268 pchol1801835z9z12z_c + 0.000557154153124345 pchol18111z1819z_c + 0.000628045913019496 pchol18111z1829z12z_c + 0.000782121114180813 pchol18111z1835z9z12z_c + 0.000557154153124345 pchol1819z1819z_c + 0.000628045913019496 pchol1819z1829z12z_c + 0.000853012874075964 pchol1829z12z1835z9z12z_c + 0.0014204562638649 pe1801835Z9Z12Z_c + 8.11607485146332e-05 pe1801845Z9Z12Z15Z_c + 0.00148235565575148 pe18111Z1835Z9Z12Z_c + 1.57978229242948e-05 pe18111Z1845Z9Z12Z15Z_c + 0.00148235565575148 pe1819Z1835Z9Z12Z_c + 4.78722170296191e-07 pe1819Z1845Z9Z12Z15Z_c + 0.00229368115891992 pe1829Z12Z1835Z9Z12Z_c + 0.0017590706574905 pg18111Z160_h + 0.00089304437724548 pg18111Z1613E_h + 0.0017590706574905 pg1819Z160_h + 0.00089304437724548 pg1819Z1613E_h + 0.00125710547050577 pg1829Z12Z160_h + 0.000391069252569901 pg1829Z12Z1613E_h + 0.00125219873564821 pg1839Z12Z15Z160_h + 0.000386165002135058 pg1839Z12Z15Z1613E_h + 0.00570931519277547 phe__L_c + 0.00777778343279037 pro__L_c + 0.00903482679272832 ser__L_c + 0.000303765396234744 sqdg160_h + 0.00104184390677641 sqdg18111Z160_h + 0.00104184390677641 sqdg1819Z160_h + 0.000528424288874839 sqdg1829Z12Z160_h + 0.000563277012899761 sqdg1839Z12Z15Z160_h + 0.0181367826871534 starch300_h + 0.000177561691275699 tag16018111Z160_c + 0.000139966164575971 tag16018111Z180_c + 0.000242336802452216 tag16018111Z18111Z_c + 0.000242336802452216 tag16018111Z1819Z_c + 0.00034410621003199 tag16018111Z1835Z9Z12Z_c + 0.000161176923485532 tag16018111Z1845Z9Z12Z15Z_c + 0.000177561691275699 tag1601819Z160_c + 0.000139966164575971 tag1601819Z180_c + 0.000242336802452216 tag1601819Z18111Z_c + 0.000242336802452216 tag1601819Z1819Z_c + 0.00034410621003199 tag1601819Z1835Z9Z12Z_c + 0.000161176923485532 tag1601819Z1845Z9Z12Z15Z_c + 0.000139966164575971 tag1801819Z160_c + 0.000102370389433973 tag1801819Z180_c + 0.000204741275752488 tag1801819Z18111Z_c + 0.000204741275752488 tag1801819Z1819Z_c + 0.000306509441120906 tag1801819Z1835Z9Z12Z_c + 0.000156047832795191 tag1801819Z1845Z9Z12Z15Z_c + 0.000242336802452216 tag18111Z18111Z160_c + 0.000204741275752488 tag18111Z18111Z180_c + 0.000307110671417376 tag18111Z18111Z18111Z_c + 0.000307110671417376 tag18111Z18111Z1819Z_c + 0.00040888007899715 tag18111Z18111Z1835Z9Z12Z_c + 0.000156406831877174 tag18111Z18111Z1845Z9Z12Z15Z_c + 0.000242336802452216 tag18111Z1819Z160_c + 0.000204741275752488 tag18111Z1819Z180_c + 0.000307110671417376 tag18111Z1819Z18111Z_c + 0.000307110671417376 tag18111Z1819Z1819Z_c + 0.00040888007899715 tag18111Z1819Z1835Z9Z12Z_c + 0.000156406831877174 tag18111Z1819Z1845Z9Z12Z15Z_c + 0.000242336802452216 tag1819Z18111Z160_c + 0.000204741275752488 tag1819Z18111Z180_c + 0.000307110671417376 tag1819Z18111Z18111Z_c + 0.000307110671417376 tag1819Z18111Z1819Z_c + 0.00040888007899715 tag1819Z18111Z1835Z9Z12Z_c + 0.000156406831877174 tag1819Z18111Z1845Z9Z12Z15Z_c + 0.000242336802452216 tag1819Z1819Z160_c + 0.000204741275752488 tag1819Z1819Z180_c + 0.000307110671417376 tag1819Z1819Z18111Z_c + 0.000307110671417376 tag1819Z1819Z1819Z_c + 0.00040888007899715 tag1819Z1819Z1835Z9Z12Z_c + 0.000156406831877174 tag1819Z1819Z1845Z9Z12Z15Z_c + 0.00762328960640197 thr__L_c + 0.00155727342265254 trp__L_c + 0.000166330858403 ttdca_h + 0.00431950428307156 tyr__L_c + 0.00728129639788712 utp_c + 0.0096445289706487 val__L_c + 4.38409927360141e-05 vioxan_u + 0.000166330858403 whttdca_h + 3.75780115196029e-05 zeax_u --> 4.87443736229076 adp_c + 4.87443736229076 h_c + 4.87443736229076 pi_c,pchol18111z1835z9z12z_c,metabolite_may_not_exist,possible_fantasy_metabolite,pchol18111z1835z9z12z_c is outside BiGG and has no curated reaction; confirm these reactions are real
